testNo ,repeatNo, agentNo, agentID, agentType,                   agentTypeNo, x,        y,       z,     yaw,    vel_x,   vel_y,   vel_z,   speed,   time,   sim_time, fps
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.400, 826.536, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -299.541, 179.798, 7.429, 2.681, -4.693, 2.282, -0.000, 5.219, 11.400, 826.536, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -325.296, 192.688, 7.429, -0.457, 4.668, -2.328, 0.000, 5.216, 11.500, 826.636, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.500, 826.636, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -300.009, 180.029, 7.429, 2.682, -4.662, 2.343, -0.000, 5.218, 11.500, 826.636, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -324.828, 192.457, 7.429, -0.458, 4.675, -2.318, -0.000, 5.218, 11.600, 826.736, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.600, 826.736, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -300.475, 180.264, 7.429, 2.679, -4.646, 2.376, -0.000, 5.218, 11.600, 826.736, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -324.359, 192.229, 7.429, -0.455, 4.707, -2.253, 0.000, 5.218, 11.700, 826.836, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.700, 826.836, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -300.940, 180.500, 7.429, 2.678, -4.676, 2.316, -0.000, 5.218, 11.700, 826.836, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -323.888, 192.003, 7.429, -0.453, 4.712, -2.244, 0.000, 5.219, 11.800, 826.936, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.800, 826.936, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -301.409, 180.730, 7.429, 2.680, -4.692, 2.285, -0.000, 5.219, 11.800, 826.936, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -323.418, 191.777, 7.429, -0.452, 4.700, -2.270, 0.000, 5.220, 11.900, 827.036, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 11.900, 827.036, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -301.875, 180.964, 7.429, 2.679, -4.652, 2.363, -0.000, 5.218, 11.900, 827.036, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -322.948, 191.550, 7.429, -0.450, 4.716, -2.237, -0.000, 5.220, 12.000, 827.136, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.000, 827.136, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -302.340, 181.200, 7.429, 2.676, -4.647, 2.375, -0.000, 5.219, 12.000, 827.136, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -322.476, 191.327, 7.429, -0.448, 4.724, -2.219, -0.000, 5.220, 12.100, 827.236, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.100, 827.236, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -302.808, 181.432, 7.429, 2.678, -4.686, 2.296, -0.000, 5.218, 12.100, 827.236, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -322.005, 191.102, 7.429, -0.447, 4.686, -2.295, -0.000, 5.218, 12.200, 827.336, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.200, 827.336, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -303.276, 181.662, 7.429, 2.681, -4.693, 2.284, -0.000, 5.219, 12.200, 827.336, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -321.537, 190.871, 7.429, -0.451, 4.667, -2.334, -0.000, 5.218, 12.300, 827.436, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.300, 827.436, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -303.747, 181.887, 7.429, 2.685, -4.719, 2.228, -0.000, 5.219, 12.300, 827.436, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -321.070, 190.639, 7.429, -0.455, 4.665, -2.340, -0.000, 5.219, 12.400, 827.536, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.400, 827.536, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -304.219, 182.111, 7.429, 2.690, -4.724, 2.219, -0.000, 5.219, 12.400, 827.536, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -320.603, 190.405, 7.429, -0.458, 4.665, -2.342, -0.000, 5.219, 12.500, 827.636, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.500, 827.636, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -304.687, 182.340, 7.429, 2.688, -4.671, 2.325, -0.000, 5.218, 12.500, 827.636, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -320.136, 190.173, 7.429, -0.458, 4.691, -2.286, -0.000, 5.219, 12.600, 827.736, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.600, 827.736, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -305.154, 182.573, 7.429, 2.685, -4.664, 2.341, -0.000, 5.219, 12.600, 827.736, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -319.666, 189.946, 7.429, -0.455, 4.705, -2.259, -0.000, 5.219, 12.700, 827.836, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.700, 827.836, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -305.621, 182.806, 7.429, 2.683, -4.664, 2.342, -0.000, 5.219, 12.700, 827.836, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -319.211, 189.697, 7.430, -0.474, 4.332, -2.788, -0.000, 5.152, 12.800, 827.936, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.800, 827.936, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -306.087, 183.042, 7.429, 2.680, -4.639, 2.391, -0.000, 5.219, 12.800, 827.936, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -318.788, 189.409, 7.430, -0.516, 4.098, -3.110, -0.000, 5.145, 12.900, 828.036, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 12.900, 828.036, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -306.551, 183.281, 7.429, 2.675, -4.627, 2.415, -0.000, 5.219, 12.900, 828.036, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -318.393, 189.088, 7.430, -0.571, 3.651, -3.548, -0.006, 5.090, 13.000, 828.136, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.000, 828.136, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -307.015, 183.519, 7.429, 2.673, -4.660, 2.349, -0.000, 5.218, 13.000, 828.136, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -318.029, 188.735, 7.429, -0.634, 3.456, -3.789, 0.003, 5.128, 13.100, 828.236, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.100, 828.236, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -307.482, 183.752, 7.429, 2.675, -4.677, 2.316, -0.000, 5.219, 13.100, 828.236, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -317.687, 188.358, 7.430, -0.698, 3.208, -4.031, 0.000, 5.151, 13.200, 828.336, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.200, 828.336, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -307.949, 183.986, 7.429, 2.676, -4.651, 2.367, -0.000, 5.218, 13.200, 828.336, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -317.362, 187.959, 7.430, -0.758, 2.988, -4.223, -0.000, 5.173, 13.300, 828.436, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.300, 828.436, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -308.413, 184.224, 7.429, 2.673, -4.637, 2.394, -0.000, 5.219, 13.300, 828.436, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -317.059, 187.542, 7.430, -0.817, 2.840, -4.364, -0.000, 5.207, 13.400, 828.536, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.400, 828.536, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -308.878, 184.461, 7.429, 2.672, -4.668, 2.331, -0.000, 5.218, 13.400, 828.536, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -316.767, 187.112, 7.430, -0.867, 2.771, -4.443, -0.000, 5.236, 13.500, 828.636, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.500, 828.636, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -309.345, 184.693, 7.429, 2.676, -4.685, 2.298, -0.000, 5.218, 13.500, 828.636, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -316.482, 186.673, 7.430, -0.907, 2.719, -4.491, -0.000, 5.250, 13.600, 828.736, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.600, 828.736, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -309.814, 184.922, 7.429, 2.680, -4.709, 2.248, 0.000, 5.218, 13.600, 828.736, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -316.206, 186.228, 7.429, -0.942, 2.638, -4.541, -0.000, 5.252, 13.700, 828.836, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.700, 828.836, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -310.285, 185.146, 7.429, 2.685, -4.721, 2.225, 0.000, 5.219, 13.700, 828.836, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -315.937, 185.778, 7.429, -0.971, 2.593, -4.565, -0.000, 5.250, 13.800, 828.936, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.800, 828.936, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -310.756, 185.372, 7.429, 2.687, -4.682, 2.302, 0.000, 5.218, 13.800, 828.936, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -315.669, 185.327, 7.429, -0.991, 2.626, -4.542, -0.000, 5.247, 13.900, 829.036, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 13.900, 829.036, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -311.223, 185.605, 7.429, 2.685, -4.663, 2.342, 0.000, 5.218, 13.900, 829.036, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -315.402, 184.876, 7.429, -1.005, 2.613, -4.541, -0.000, 5.239, 14.000, 829.136, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.000, 829.136, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -311.691, 185.834, 7.429, 2.685, -4.695, 2.277, 0.000, 5.218, 14.000, 829.136, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -315.115, 184.442, 7.430, -0.995, 3.148, -4.093, -0.000, 5.164, 14.100, 829.236, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.100, 829.236, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -312.161, 186.062, 7.429, 2.687, -4.701, 2.268, 0.000, 5.219, 14.100, 829.236, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -314.783, 184.055, 7.430, -0.948, 3.641, -3.541, -0.000, 5.079, 14.200, 829.336, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.200, 829.336, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -312.394, 186.270, 7.435, 2.724, 0.830, 1.306, 0.061, 1.548, 14.200, 829.336, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -314.417, 183.709, 7.429, -0.886, 3.930, -3.241, -0.001, 5.094, 14.300, 829.436, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.300, 829.436, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -312.388, 186.386, 7.435, 2.778, -0.698, 0.768, -0.010, 1.038, 14.300, 829.436, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -314.027, 183.382, 7.430, -0.827, 4.144, -3.012, 0.002, 5.123, 14.400, 829.536, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.400, 829.536, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -312.523, 186.462, 7.433, 2.768, -1.757, 0.884, -0.017, 1.967, 14.400, 829.536, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -313.617, 183.076, 7.430, -0.768, 4.301, -2.869, 0.000, 5.170, 14.500, 829.636, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.500, 829.636, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -312.742, 186.558, 7.431, 2.763, -2.476, 1.063, -0.012, 2.695, 14.500, 829.636, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -313.192, 182.785, 7.430, -0.715, 4.452, -2.667, -0.000, 5.190, 14.600, 829.736, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.600, 829.736, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -313.023, 186.674, 7.430, 2.760, -3.056, 1.266, -0.007, 3.308, 14.600, 829.736, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -312.750, 182.513, 7.430, -0.662, 4.565, -2.527, -0.000, 5.217, 14.700, 829.836, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.700, 829.836, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -313.356, 186.815, 7.429, 2.756, -3.562, 1.520, -0.003, 3.873, 14.700, 829.836, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -312.300, 182.251, 7.430, -0.620, 4.613, -2.488, -0.000, 5.241, 14.800, 829.936, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.800, 829.936, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -313.738, 186.977, 7.429, 2.752, -3.968, 1.680, -0.002, 4.309, 14.800, 829.936, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -311.843, 181.995, 7.429, -0.585, 4.646, -2.444, -0.000, 5.250, 14.900, 830.036, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 14.900, 830.036, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -314.134, 187.146, 7.429, 2.747, -3.906, 1.789, -0.001, 4.296, 14.900, 830.036, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -311.380, 181.750, 7.429, -0.554, 4.702, -2.324, -0.000, 5.245, 15.000, 830.136, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.000, 830.136, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -314.523, 187.326, 7.429, 2.736, -3.870, 1.848, -0.000, 4.288, 15.000, 830.136, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -310.913, 181.512, 7.429, -0.527, 4.723, -2.277, -0.000, 5.243, 15.100, 830.236, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.100, 830.236, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -314.910, 187.508, 7.429, 2.728, -3.865, 1.846, -0.000, 4.283, 15.100, 830.236, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -310.447, 181.274, 7.429, -0.510, 4.688, -2.343, -0.000, 5.241, 15.200, 830.336, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.200, 830.336, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -315.298, 187.688, 7.429, 2.723, -3.877, 1.805, -0.000, 4.277, 15.200, 830.336, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -309.980, 181.036, 7.429, -0.498, 4.683, -2.339, -0.000, 5.235, 15.300, 830.436, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.300, 830.436, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -315.687, 187.867, 7.429, 2.720, -3.904, 1.807, -0.000, 4.302, 15.300, 830.436, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -309.512, 180.804, 7.429, -0.485, 4.713, -2.261, -0.000, 5.227, 15.400, 830.536, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.400, 830.536, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -316.096, 188.068, 7.429, 2.709, -4.220, 2.174, -0.000, 4.747, 15.400, 830.536, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -309.041, 180.576, 7.429, -0.475, 4.719, -2.240, -0.000, 5.224, 15.500, 830.636, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.500, 830.636, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -316.536, 188.291, 7.429, 2.698, -4.494, 2.328, 0.006, 5.061, 15.500, 830.636, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -308.572, 180.348, 7.429, -0.468, 4.707, -2.262, -0.000, 5.222, 15.600, 830.736, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.600, 830.736, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -317.000, 188.521, 7.429, 2.693, -4.716, 2.329, 0.000, 5.259, 15.600, 830.736, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -308.103, 180.119, 7.429, -0.464, 4.671, -2.329, -0.000, 5.219, 15.700, 830.836, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.700, 830.836, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -317.478, 188.755, 7.429, 2.691, -4.825, 2.368, -0.001, 5.375, 15.700, 830.836, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -307.637, 179.884, 7.429, -0.465, 4.655, -2.360, -0.000, 5.219, 15.800, 830.936, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.800, 830.936, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -317.966, 188.990, 7.429, 2.692, -4.907, 2.334, -0.000, 5.434, 15.800, 830.936, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -307.170, 179.650, 7.429, -0.465, 4.680, -2.305, -0.000, 5.217, 15.900, 831.036, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 15.900, 831.036, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -318.458, 189.224, 7.429, 2.694, -4.935, 2.336, -0.000, 5.460, 15.900, 831.036, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -306.702, 179.420, 7.429, -0.462, 4.695, -2.277, -0.000, 5.218, 16.000, 831.136, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.000, 831.136, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -318.948, 189.464, 7.429, 2.691, -4.889, 2.442, -0.000, 5.465, 16.000, 831.136, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -306.232, 179.193, 7.429, -0.458, 4.716, -2.233, -0.000, 5.218, 16.100, 831.236, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.100, 831.236, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -319.437, 189.708, 7.429, 2.686, -4.877, 2.461, -0.000, 5.463, 16.100, 831.236, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -305.760, 178.970, 7.429, -0.453, 4.726, -2.213, -0.000, 5.218, 16.200, 831.336, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.200, 831.336, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -319.927, 189.949, 7.429, 2.687, -4.909, 2.383, -0.000, 5.457, 16.200, 831.336, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -305.290, 178.745, 7.429, -0.451, 4.687, -2.292, -0.000, 5.217, 16.300, 831.436, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.300, 831.436, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -320.417, 190.188, 7.429, 2.686, -4.875, 2.434, -0.000, 5.449, 16.300, 831.436, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -304.822, 178.514, 7.429, -0.454, 4.667, -2.334, -0.000, 5.218, 16.400, 831.536, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.400, 831.536, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -320.904, 190.433, 7.429, 2.683, -4.853, 2.464, -0.000, 5.443, 16.400, 831.536, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -304.355, 178.281, 7.429, -0.457, 4.665, -2.340, -0.000, 5.219, 16.500, 831.636, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.500, 831.636, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -321.390, 190.677, 7.429, 2.681, -4.874, 2.409, -0.000, 5.437, 16.500, 831.636, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -303.888, 178.047, 7.429, -0.459, 4.665, -2.342, -0.000, 5.219, 16.600, 831.736, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.600, 831.736, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -321.878, 190.916, 7.429, 2.683, -4.886, 2.377, -0.000, 5.434, 16.600, 831.736, 0.000
1, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -303.419, 177.818, 7.429, -0.457, 4.700, -2.269, -0.000, 5.219, 16.700, 831.836, 0.000
1, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 16.700, 831.836, 0.000
1, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -322.365, 191.156, 7.429, 2.683, -4.852, 2.437, -0.000, 5.430, 16.700, 831.836, 0.000
